Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6xTxXhEXQyJJGlQtGSNsIp,"6tOsSffQQIXmK8TqsDck8t","Vai Passar","Chico Buarque","Chico Buarque",1984,371720,45,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-10-10T16:55:27Z,"bossa nova,fado,mpb,tropicalia",0.572,0.906,2,-6.12,0,0.0906,0.0342,0,0.0729,0.917,130.455,4
6tAug9ksGLZb2z1RfPZJMo,"0rSTXALHu0EKAawPLBdODH","Bem Que Se Quis - Ao Vivo","Marisa Monte MM (Ao Vivo)","Marisa Monte",1989-01-01,217866,58,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-10-23T08:24:33Z,"mpb",0.376,0.39,8,-18.582,1,0.113,0.15,0,0.679,0.498,85.211,4
65GUUrv360K15Mev0zFlUb,"6tOsSffQQIXmK8TqsDck8t,3SKTkAUNa3oUa2rkd8DAyM","Roda Viva","Os Primeiros Clássicos","Chico Buarque,MPB4",2015-12-04,233400,32,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-10-23T08:26:06Z,"bossa nova,fado,mpb,tropicalia",0.502,0.512,10,-8.097,0,0.0337,0.793,0.000018,0.235,0.651,133.174,4
2Pr6qNmiOxTdo8B6bs8x8x,"6tw6EpC9RgmSRZiZg0n22t","Quase Sem Querer","Dois","Legião Urbana",1986-01-01,280466,66,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-10-23T08:26:55Z,"brazilian rock,mpb,rock brasiliense,rock nacional brasileiro",0.598,0.65,7,-14.281,1,0.0402,0.019,0.0482,0.0775,0.595,90.673,4
2RBGbLDceAHxJ0w2Pfxnzn,"0A1oy7PC7fdzURgaLaWkL1","Como uma onda - Zen-surfismo","O Último Romântico","Lulu Santos",1983-10-20,217026,52,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-10-23T08:27:52Z,"brazilian rock,mpb,pop nacional",0.85,0.422,10,-13.945,0,0.0569,0.405,0.000117,0.0541,0.805,116.85,4
1ki3M7gq1XItAz8p4K59js,"7oEkUINVIj1Nr3Wnj8tzqr","Refazenda","Refazenda","Gilberto Gil",1975-01-01,190133,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-10-29T01:38:42Z,"bossa nova,mpb,samba,tropicalia,violao",0.592,0.717,2,-6.613,1,0.0316,0.449,0,0.163,0.916,136.69,4
2wL88cvKXUOfHuYVd62hji,"7oEkUINVIj1Nr3Wnj8tzqr","Palco","Luar","Gilberto Gil",1981,266173,56,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-08T20:26:21Z,"bossa nova,mpb,samba,tropicalia,violao",0.734,0.787,1,-7.358,0,0.0461,0.489,0.0461,0.329,0.757,108.329,4
5lLKJdDPy7qbsta6d88lKE,"4laQz4PaKeh2Hu6QL6evVD","Aliança","Tribalistas","Tribalistas",2017-08-25,236970,53,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-09T00:52:37Z,"brazilian rock,mpb,nova mpb",0.641,0.314,10,-13.932,0,0.032,0.96,0.0000361,0.0991,0.335,132.983,3
6U03Orwr5Dxt8jahLnQpYV,"5JYtpnUKxAzXfHEYpOeeit","Mas, Que Nada!","Samba Esquema Novo","Jorge Ben Jor",1963-01-01,179293,61,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-09T01:44:34Z,"bossa nova,manguebeat,mpb,samba,samba-rock,tropicalia",0.512,0.511,2,-8.645,0,0.03,0.662,0.000199,0.209,0.589,89.499,4
0MMe6HyOCDo6GYBZZCwkyt,"0RSWHhBUwW7lhCqXqxKxWN","As Rosas Não Falam","Raizes Do Samba","Cartola",1999-01-01,174493,36,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-09T01:47:01Z,"bossa nova,mpb,samba,samba-enredo,velha guarda",0.757,0.492,2,-10.831,0,0.054,0.826,0.000133,0.395,0.872,111.987,4
2tcfbkABIwzpepPyaFsYF4,"0FMucZsEnCxs5pqBjHjIc8,77ZUbcdoU5KCPHNUl8bgQy","Desafinado","Getz/Gilberto (Expanded Edition)","Stan Getz,João Gilberto",1964,248013,57,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-09T01:48:09Z,"bebop,bossa nova,cool jazz,jazz,jazz saxophone,latin jazz,samba-jazz,vocal jazz,brazilian jazz,jazz guitar,samba,violao",0.501,0.186,10,-17.522,1,0.0544,0.912,0.00264,0.116,0.421,144.081,4
1c5p5OGuTRzSmllRELInXY,"6tOsSffQQIXmK8TqsDck8t","Sinal Fechado","Sinal Fechado","Chico Buarque",1974-01-01,156973,26,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-09T01:49:58Z,"bossa nova,fado,mpb,tropicalia",0.369,0.348,2,-13.971,0,0.0393,0.974,0.613,0.14,0.342,139.36,4
4cMbAhrwsZsAHceaGvZy9y,"7HGNYPmbDrMkylWqeFCOIQ","Tropicália - Remastered 2006","Caetano Veloso","Caetano Veloso",1967-01-01,222106,47,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-09T01:50:55Z,"bossa nova,mpb,samba de roda,tropicalia",0.51,0.696,8,-6.128,1,0.0748,0.191,0,0.0973,0.384,96.872,4
0Lh8Hr7rPAHicXMTFZsjkZ,"3bKO3mmizIpDdwNVdp96B9","O Astronauta de Mármore - Ao Vivo","A Céu Aberto (Ao Vivo)","Nenhum De Nós",2014-05-20,239255,8,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-11T17:40:35Z,"pop rock brasileiro,rock gaucho,rock nacional brasileiro",0.559,0.751,5,-6.455,1,0.0282,0.118,0.0000103,0.947,0.656,107.732,4
6Sk1mETx99njkPH3MIRTn3,"5AlUDdksfPP7l4Qm22MJA9","Quando o sol se for","Detonautas (Nova Versão)","Detonautas Roque Clube",2003-01-27,209173,65,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-11T17:40:52Z,"brazilian rock,pop rock brasileiro,rock alternativo brasileiro",0.431,0.848,11,-5.522,0,0.0457,0.000217,0.0000311,0.0934,0.806,163.139,4
5YQPOIAt3U7DMAswTVvzax,"5q4N33QzlyTfRRNq4T1gH9","Eu Sei","Papas Da Língua","Papas Da Língua",2006-01-01,232120,64,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-11T17:43:36Z,"brazilian reggae,brazilian rock,rock gaucho",0.44,0.613,7,-8.234,1,0.0301,0.59,0,0.935,0.397,108.087,4
4xISjdYpFEMsAFC2ax7OVE,"3uCu2WgyG0Iw50ylOYDSpH","Shimbalaiê","Maria Gadú","Maria Gadú",2009-07-20,196906,58,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-18T17:28:06Z,"mpb,nova mpb,umbanda",0.743,0.485,0,-9.604,1,0.0452,0.821,0,0.0817,0.512,101.975,4
3w2NL0NxtnSou5UcN5eb5c,"1aPJLlO6MUhUBc2swwz9uW","Banho De Lua (Tintarella Di Luna) - 1994 Remaster","Broto Certinho","Celly Campello",2005-01-01,178213,48,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-23T00:56:57Z,"jovem guarda",0.747,0.62,5,-9.373,1,0.118,0.523,0.0000266,0.174,0.877,146.33,4
7axyTfNip5mYYJ5hfsZLMF,"1aPJLlO6MUhUBc2swwz9uW","Estúpido Cupido","Anos 60","Celly Campello",1994-01-01,129146,49,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-23T01:00:43Z,"jovem guarda",0.672,0.377,5,-9.588,1,0.0457,0.798,0,0.116,0.965,134.235,4
2DZbDk54DORI6W4O6NTYNf,"0FMucZsEnCxs5pqBjHjIc8,77ZUbcdoU5KCPHNUl8bgQy,3pO5VjZ4wOHCMBXOvbMISG","Só Danço Samba","Getz / Gilberto","Stan Getz,João Gilberto,Tom Jobim",1964-03-01,225733,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-26T02:09:37Z,"bebop,bossa nova,cool jazz,jazz,jazz saxophone,latin jazz,samba-jazz,vocal jazz,brazilian jazz,jazz guitar,samba,violao,brazilian classical,latin classical,mpb",0.607,0.22,8,-15.021,1,0.0504,0.875,0.172,0.112,0.769,82.585,4
5TUmfePkCdoSYSavOykhau,"64KVQ4YupSZYrGNLduVtj3","O Barquinho","Obras-Primas","Nara Leão",1996-01-01,187093,59,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-26T02:18:43Z,"bossa nova,brazilian jazz,mpb,samba,tropicalia,velha guarda",0.682,0.201,1,-16.707,0,0.0573,0.859,0.256,0.0929,0.499,144.523,4
5Bk6YmsD6w7jj98hhoVCYK,"64KVQ4YupSZYrGNLduVtj3","Consolacao","Nara","Nara Leão",1964-01-01,162373,19,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-26T02:19:19Z,"bossa nova,brazilian jazz,mpb,samba,tropicalia,velha guarda",0.424,0.262,4,-11.726,0,0.029,0.832,0,0.263,0.578,76.438,4
3PL1IZxwrdSc7o3yM1rtVL,"6u5P4S3NSj4EDNegDlOevO","Upa Neguinho","Edu E Bethânia","Edu Lobo",1966-02-28,140400,28,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-26T02:19:56Z,"bossa nova,mpb,samba,velha guarda",0.685,0.848,7,-10.03,1,0.135,0.611,0,0.104,0.849,102.454,4
1fMAuwsZB4RKYiK6sOdMpw,"0yFvXd36g5sNKYDi0Kkvl8","Fechado Pra Balanço","...Em Pleno Verão","Elis Regina",1970-01-02,159160,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-26T02:20:29Z,"bossa nova,brazilian jazz,mpb,samba",0.551,0.563,5,-8.452,0,0.0526,0.645,0,0.121,0.862,79.229,4
1UWLUEAdn9qtaqwYo2RhQV,"5JYtpnUKxAzXfHEYpOeeit","Que Pena (Ela Já Não Gosta Mais De Mim)","Jorge Ben","Jorge Ben Jor",1969-01-20,181560,42,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-26T02:21:14Z,"bossa nova,manguebeat,mpb,samba,samba-rock,tropicalia",0.359,0.781,9,-4.915,1,0.0675,0.623,0,0.156,0.761,126.562,4
1EQfOnvsVwfUItzbxN2Var,"3LokxmaXXZpL7sLZASDzCS","Primavera","...E No Entanto É Preciso Cantar","Carlos Lyra",1971-08-30,165106,18,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-26T02:23:09Z,"bossa nova,brazilian jazz,velha guarda",0.471,0.213,5,-15.407,1,0.0276,0.905,0.00261,0.127,0.22,101.086,4
1IF4NYiVd71yfaPicrYkMn,"5w4qi7KMTWcV7sgXgVoPwW","Manha De Carnaval","Black Orpheus (Original Motion Picture Soundtrack)","Elizeth Cardoso",1959-01-01,177000,37,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-26T02:24:53Z,"bossa nova,samba,velha guarda",0.467,0.0559,0,-15.246,1,0.0365,0.974,0.0000132,0.109,0.267,109.771,4
2Nl2WbFyP04255qd6xWXyz,"0st9JdoPfdZSnOYkPtSRHS","A Felicidade","Agostinho Dos Santos","Agostinho Dos Santos",1970-09-01,176293,20,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-26T02:25:14Z,"bossa nova,velha guarda",0.472,0.263,0,-17.14,0,0.0323,0.713,0.0000232,0.142,0.484,83.358,4
3bVrp1hALPQvlGUvcCyCcH,"7JEoMBCY28GecKkozdzL9Y","Miss Universo","Lovely Jazz The Ladies Sing","Tita",2013-01-01,124280,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-26T02:25:52Z,"",0.607,0.262,6,-16.083,0,0.178,0.778,0.00000405,0.255,0.722,90.515,4
4JjbMAMvPDN8dSUCVEtm2L,"7rPqFVgJYARiFsLDlN6W6y,5HlnN6xF2MD87KhGRmCRTd,2it164hfV4gOIjzfGz7Q05","Tarde Em Itapoã","O Melhor da Parceria","Toquinho,Vinícius de Moraes,Marilia Medalha",2016-01-29,242626,38,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-26T02:26:23Z,"bossa nova,mpb,samba,velha guarda,violao,samba-jazz",0.365,0.587,2,-7.107,0,0.0395,0.522,0.00000826,0.0841,0.539,135.84,4
1THt7Fbo13MSMW9nTzwhE2,"3Bnq7jiU506HcPjRgQ43TM","Bridges (Travessia)","Courage","Milton Nascimento",1969-01-01,229346,19,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-26T02:28:19Z,"bossa nova,mpb,musica popular mineira,samba",0.544,0.247,9,-13.482,1,0.0285,0.73,0.000084,0.226,0.341,107.249,4
4Z8ZUSujkjnCq8Epz2ZDq5,"2hIm4u6rkmQifMkp0z7tdp,5UcWm7hSStvwPKlYb98ckI","Este Seu Olhar / Só Em Teus Braços","Eu E Você","Lucio Alves,Sylvia Telles",2014-01-01,145160,18,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-26T02:28:51Z,"bossa nova,velha guarda,brazilian jazz",0.498,0.171,0,-14.109,1,0.0327,0.867,0.000172,0.175,0.464,87.553,4
0PHGV9pWYv91WCeCXhdWye,"0yFvXd36g5sNKYDi0Kkvl8,3pO5VjZ4wOHCMBXOvbMISG","Triste","Elis & Tom","Elis Regina,Tom Jobim",1974-06-17,162368,60,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-26T02:29:07Z,"bossa nova,brazilian jazz,mpb,samba,brazilian classical,latin classical,violao",0.65,0.322,7,-16.298,1,0.122,0.577,0.121,0.0712,0.448,136.007,4
6R7uptjtLYckpalGFyS6eC,"0yFvXd36g5sNKYDi0Kkvl8","Vou Deitar E Rolar (Quaquaraquaqua)","...Em Pleno Verão","Elis Regina",1970-01-02,203093,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-26T02:30:04Z,"bossa nova,brazilian jazz,mpb,samba",0.615,0.808,9,-3.505,1,0.0622,0.387,0,0.132,0.806,110.011,4
4objahYWRFfBPGgsMRwOCE,"26DN8VRVU1IRg0AFgUfMZO","Zé","Brazil With My Soul","Tania Maria",1978-01-01,234000,3,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-26T02:30:38Z,"brazilian jazz",0.558,0.65,1,-12.14,1,0.0979,0.606,0.000243,0.386,0.706,126.648,4
3QxAadrRx8aSEVd6Qzr8KF,"0FMucZsEnCxs5pqBjHjIc8,174ThXFgQg2VCq9r3m8ceb,6snRLiVZyEVuH73LLGamvi","Saudade Vem Correndo","Jazz Samba Encore!","Stan Getz,Luiz Bonfá,Maria Toledo",1963,219093,57,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-26T02:31:03Z,"bebop,bossa nova,cool jazz,jazz,jazz saxophone,latin jazz,samba-jazz,vocal jazz,brazilian jazz,jazz guitar,violao",0.634,0.288,4,-16.798,1,0.0377,0.946,0.163,0.366,0.671,90.633,4
6Ig9hD8WhdP6sSUjk26fHX,"6hCsqVHnBo1BVQWuIjRMkL","Tristeza (Goodbye Sadness)","Look Around","Sergio Mendes & Brasil '66",1966-01-01,177626,31,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-26T02:31:34Z,"",0.589,0.707,2,-14.824,1,0.0447,0.68,0.0128,0.428,0.856,115.272,4
3bt5jhtQmWsinu8NUXrsmB,"32GW4h2xb3glY99mWLjwlG","Meu Amigo Charlie Brown","50 Hits Carnaval do Brasil","Benito Di Paula",2013-01-15,257093,33,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-11-28T17:33:52Z,"mpb,pagode,samba,velha guarda",0.593,0.329,9,-18.485,1,0.0316,0.62,0,0.0992,0.796,128.811,4
1Q4CV3pB34J3dyIYnAWe6x,"6tOsSffQQIXmK8TqsDck8t","Deixe A Menina","Vida","Chico Buarque",1980-01-01,164826,32,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-12-09T13:25:45Z,"bossa nova,fado,mpb,tropicalia",0.714,0.593,11,-14.413,1,0.2,0.142,0.0000057,0.113,0.943,106.916,4
0XI3xzi3W1sBDfri2FKtj9,"64KVQ4YupSZYrGNLduVtj3,6tOsSffQQIXmK8TqsDck8t","João E Maria","Chico 50 Anos - O Trovador","Nara Leão,Chico Buarque",1994-01-01,141773,55,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-12-09T13:28:24Z,"bossa nova,brazilian jazz,mpb,samba,tropicalia,velha guarda,fado",0.55,0.33,7,-12.204,0,0.0366,0.683,0.000432,0.0933,0.553,115.131,3
11kmPqb02yGcZtLilUoHMd,"2euX7vCVnJy3TVEGfc0RCl","Marvin - Ao vivo","84 94 - Volume 1","Titãs",1984-05-30,237106,51,spotify:user:222b6a7rurhvs6p4ficngkzzy,2021-01-11T17:34:52Z,"hard rock brasileiro,mpb,pop rock brasileiro,rock nacional brasileiro,rock piauiense",0.708,0.832,11,-3.652,1,0.212,0.382,0,0.334,0.806,176.349,4
5HpURubJUz2gysQiAkle9I,"5JYtpnUKxAzXfHEYpOeeit","Menina Mulher Da Pele Preta","A Tabua De Esmeralda","Jorge Ben Jor",1974-01-01,177200,60,spotify:user:222b6a7rurhvs6p4ficngkzzy,2021-01-13T00:09:44Z,"bossa nova,manguebeat,mpb,samba,samba-rock,tropicalia",0.591,0.449,1,-15.547,0,0.0754,0.61,0.0571,0.255,0.976,134.864,4
0HqhDb2z6wDDny1ATXjNuc,"6DqFCzjARUV3xH9meu3Bya","Brasil Eu Fico","Simonal - Ninguém Sabe O Duro Que Dei","Wilson Simonal",2009-01-01,138880,17,spotify:user:222b6a7rurhvs6p4ficngkzzy,2021-01-24T02:46:39Z,"bossa nova,mpb,samba,tropicalia,velha guarda",0.587,0.703,4,-10.779,1,0.103,0.0538,0.00000412,0.2,0.923,102.776,4
3898C4AbdbptwYet6547e5,"0FMucZsEnCxs5pqBjHjIc8","The Girl From Ipanema","The Girl From Ipanema - The Bossa Nova Years","Stan Getz",1989-01-01,321826,60,spotify:user:222b6a7rurhvs6p4ficngkzzy,2021-02-02T15:34:27Z,"bebop,bossa nova,cool jazz,jazz,jazz saxophone,latin jazz,samba-jazz,vocal jazz",0.664,0.194,5,-15.487,0,0.0357,0.909,0.0000385,0.0829,0.443,129.863,4
76bNcEBsBn8gbzwcU1QlRK,"0VSgciOd32tP2Yna1w4vDr,5HlnN6xF2MD87KhGRmCRTd","Canto De Ossanha","Os Afro - Sambas De Baden E Vinícius","Baden Powell,Vinícius de Moraes",1966-01-01,204293,45,spotify:user:222b6a7rurhvs6p4ficngkzzy,2021-02-02T15:46:35Z,"bossa nova,brazilian jazz,jazz guitar,mpb,samba,samba-jazz,velha guarda,violao",0.469,0.503,9,-13.093,0,0.0453,0.544,0,0.129,0.698,86.448,4
3F0c08nxWv8COLhfBtPXNC,"10naVTwNjE50daQVrN0bXh,4K6UbhsStMO6vVzUeAH7RG,0EZGmArbZUcIA3PxaG6reK,6JEetAK5ooxpcwO4jnRGoc","Quando A Mare Encher - Ao Vivo","Acústico (Ao Vivo)","Cássia Eller,Valter Pessoa De Melo,MARCOS JOSÉ S. MATIAS,Gilmar Correia Da Silva",2001-01-15,210772,37,spotify:user:222b6a7rurhvs6p4ficngkzzy,2021-03-09T17:36:26Z,"brazilian rock,mpb",0.655,0.914,9,-6.678,1,0.073,0.468,0.00000767,0.719,0.738,164.318,4
7Bq17tNAUCLceZQOJMnj3D,"0RSWHhBUwW7lhCqXqxKxWN","Alvorada","Raizes Do Samba","Cartola",1999-01-01,158800,44,spotify:user:222b6a7rurhvs6p4ficngkzzy,2021-03-09T17:37:10Z,"bossa nova,mpb,samba,samba-enredo,velha guarda",0.705,0.355,1,-13.347,1,0.131,0.727,0.0000135,0.183,0.846,93.388,4
4kgsoM4wTP2HAOQoEyNyTL,"6DYBkobQCkvav5GCnfqlcC","Garçon","Teu Melhor Amigo","Reginaldo Rossi",1987-01-01,210066,55,spotify:user:222b6a7rurhvs6p4ficngkzzy,2021-03-09T17:38:21Z,"brega,jovem guarda,pop nacional antigas",0.328,0.695,2,-6.158,0,0.0334,0.0831,0,0.569,0.478,200.981,4
4P07EncdzgsvefwmwmHFi1,"2rF7JpzIpgWtpVMuPouhIl","Conversa de Botequim","Noel Rosa e a Sua Turma da Vila","Noel Rosa",2015-12-26,168200,32,spotify:user:222b6a7rurhvs6p4ficngkzzy,2021-07-07T09:23:33Z,"bossa nova,mpb,samba,velha guarda",0.663,0.378,9,-11.432,0,0.0844,0.915,0,0.251,0.961,139.193,4
3GKOAWCxKK7y1Rhb0Q0FaG,"0i1s9WcIu0PrUvHzALgofo","Tive Razão - Live","Músicas Para Churrasco Vol.1 Ao Vivo (Deluxe Edition)","Seu Jorge",2012-01-01,551933,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2021-08-10T18:54:29Z,"mpb,samba-rock",0.569,0.716,0,-7.65,1,0.0365,0.839,0.0599,0.905,0.372,103.395,4
6yEBV6MlSODqJPXK6BilZo,"0ttwBh6o5To3XujSD4x3uA","Eu Quero É Botar Meu Bloco Na Rua","Eu Quero É Botar Meu Bloco Na Rua","Sérgio Sampaio",1973-01-08,280906,53,spotify:user:222b6a7rurhvs6p4ficngkzzy,2021-08-22T01:08:41Z,"bossa nova,brazilian indie,mpb,samba,velha guarda",0.39,0.576,4,-5.955,0,0.0322,0.189,0,0.0821,0.612,176.717,4
5PaAhtKZdtk9F2OAyQvrLA,"5HlnN6xF2MD87KhGRmCRTd","Berimbau","Vinicius De Moraes","Vinícius de Moraes",1967-01-01,189026,45,spotify:user:222b6a7rurhvs6p4ficngkzzy,2021-09-09T00:51:31Z,"bossa nova,mpb,samba,velha guarda",0.583,0.617,10,-10.802,0,0.0354,0.72,0.000726,0.134,0.678,81.704,4
6nh6evb5VLgofLfsDQZe6X,"3aqtJPuhfwxQ60jG1OAFQt","Malandro É Malandro E Mané É Mané","É Só Sucesso Malandro","Bezerra Da Silva",2002-09-01,158133,56,spotify:user:222b6a7rurhvs6p4ficngkzzy,2022-04-12T13:54:58Z,"brazilian hip hop,brazilian reggae,coco,mpb,pagode,partido alto,samba,umbanda,velha guarda",0.563,0.672,0,-9.355,1,0.24,0.461,0,0.162,0.902,87.895,4
6K022fAYR1Q2BQwKfugUi3,"6tOsSffQQIXmK8TqsDck8t","Jorge Maravilha","Umas E Outras","Chico Buarque",2012-01-01,220453,54,spotify:user:222b6a7rurhvs6p4ficngkzzy,2022-05-11T04:25:08Z,"bossa nova,fado,mpb,tropicalia",0.524,0.553,4,-9.356,0,0.0386,0.193,0,0.25,0.462,126.113,4
6MCaOLDl0epJPRN76H5S4N,"5JYtpnUKxAzXfHEYpOeeit,5nriuBVz6NDh6k8gTU5WgP","Oba, Lá Vem Ela","Força Bruta","Jorge Ben Jor,Trio Mocoto",1970-01-12,252506,61,spotify:user:222b6a7rurhvs6p4ficngkzzy,2022-05-27T13:40:36Z,"bossa nova,manguebeat,mpb,samba,samba-rock,tropicalia,afrofuturismo brasileiro,brazilian soul",0.503,0.622,0,-6.89,1,0.0452,0.64,0.000212,0.575,0.522,97.704,4
2OmW34Xkvsy1VCOZ4OZhKv,"5JYtpnUKxAzXfHEYpOeeit,5nriuBVz6NDh6k8gTU5WgP","O Telefone Tocou Novamente","Força Bruta","Jorge Ben Jor,Trio Mocoto",1970-01-12,228946,58,spotify:user:222b6a7rurhvs6p4ficngkzzy,2022-05-27T13:40:36Z,"bossa nova,manguebeat,mpb,samba,samba-rock,tropicalia,afrofuturismo brasileiro,brazilian soul",0.536,0.731,4,-6.967,0,0.0433,0.599,0,0.123,0.558,88.161,4
6Uhnj8W9qflWLavYUfHkPJ,"4EUuQxMNowMUEs5gu4BzBX","Cabide","Menino do Rio","Mart'nália",2006-02-01,153666,64,spotify:user:222b6a7rurhvs6p4ficngkzzy,2022-06-15T12:47:08Z,"bossa nova,mpb,pagode,samba",0.842,0.416,7,-9.292,1,0.0972,0.125,0,0.0927,0.542,133.938,4
2uuBTHPVT7aBoe9rs8escg,"24ZP6P1JgCo65CEJsk2OQ2,3pO5VjZ4wOHCMBXOvbMISG,6tOsSffQQIXmK8TqsDck8t","Vai Levando (feat. Chico Buarque)","Miucha & Tom Jobim Vol. 1","Miúcha,Tom Jobim,Chico Buarque",1977-07-15,199186,32,spotify:user:222b6a7rurhvs6p4ficngkzzy,2022-08-05T18:50:53Z,"bossa nova,mpb,velha guarda,brazilian classical,brazilian jazz,latin classical,violao,fado,tropicalia",0.695,0.491,2,-8.915,1,0.213,0.727,0,0.169,0.758,78.138,4
1bqRtNOcT1QiV1j87IoATA,"6tw6EpC9RgmSRZiZg0n22t","Que Pais É Este","Que Pais E Este","Legião Urbana",1987,178733,62,spotify:user:222b6a7rurhvs6p4ficngkzzy,2022-09-28T03:40:34Z,"brazilian rock,mpb,rock brasiliense,rock nacional brasileiro",0.436,0.711,0,-12.769,1,0.0348,0.0000216,0.142,0.0912,0.386,145.581,4
36knCq47HQmvWquHMsJmJk,"5rTeMryHu78OcG49ySDHU1","Sandra Rosa Madalena A Cigana","Sidney Magal","Sidney Magal",1978-04-03,166447,48,spotify:user:222b6a7rurhvs6p4ficngkzzy,2022-11-09T23:24:09Z,"axe,brega,pop nacional antigas",0.7,0.779,7,-4.65,0,0.295,0.326,0,0.0927,0.856,125.137,4
69WUlAhRkKerjAxMdyaUlZ,"4ph6Bt1mkDlmf32PSvRa8A,7JoWcJHDOG58JYTe6d400S,65TbyndeGrDlFd4IkZNfbN","Ai Que Saudade D'Ocê","O Grande Encontro II","Elba Ramalho,Zé Ramalho,Geraldo Azevedo",1997-06-25,173026,65,spotify:user:222b6a7rurhvs6p4ficngkzzy,2022-11-24T12:38:14Z,"axe,bossa nova,mpb,pagode,samba,velha guarda,violao",0.723,0.596,2,-10.124,1,0.0692,0.356,0,0.15,0.413,112.121,4
7iHX12RcrMeYfvlMRmkL1H,"2ZofT7n9AlTKf7KDCoHGgD","O Cheiro da Carolina","As 30 melhores","Luiz Gonzaga",2016-03-21,159596,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2022-12-22T07:00:10Z,"accordion,baiao,bossa nova,forro tradicional,mpb,samba,velha guarda",0.868,0.572,0,-8.108,1,0.0381,0.0937,0.000009,0.121,0.93,84.126,4
3BQAK2pnTpfZvLg2MUUU5i,"5rrmaoBXZ7Jcs4Qb77j0YA,7guDJrEfX3qb6FEbdPA5qi","Samurai (feat. Stevie Wonder)","Luz","Djavan,Stevie Wonder",1982-03-25,288426,57,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-01-21T06:26:11Z,"mpb,musica alagoana,motown,soul",0.583,0.682,4,-5.825,1,0.0297,0.381,0.0000137,0.329,0.693,85.263,4
02a8cGumnKuEPgoCzmalJp,"7HGNYPmbDrMkylWqeFCOIQ","Sozinho - Ao Vivo","Prenda Minha","Caetano Veloso",1998-01-01,190533,66,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-01-23T01:25:30Z,"bossa nova,mpb,samba de roda,tropicalia",0.481,0.284,11,-14.762,0,0.186,0.634,0.000168,0.91,0.528,83.979,3
4xWJd4UaOwFn4X7ktIvh6G,"4C4kpaAdp6aKSkguw40SsU","Acima do Sol - Ao Vivo","#1 Hits","Skank",2013-01-28,312573,53,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-01-28T02:49:32Z,"brazilian rock,latin alternative,manguebeat,mpb,pop rock brasileiro,rock mineiro,rock nacional brasileiro",0.45,0.889,7,-4.688,1,0.0657,0.356,0,0.911,0.262,91.947,4
